date,bid,offer,price
2023-02-14,12.89,12.89,12.89
2023-02-15,12.7,12.7,12.7
2023-02-16,12.78,12.78,12.78
2023-02-17,12.62,12.62,12.62
2023-02-20,12.69,12.69,12.69
2023-02-21,12.61,12.61,12.61
2023-02-22,12.45,12.45,12.45
2023-02-23,12.49,12.49,12.49
2023-02-24,12.32,12.32,12.32
2023-02-27,12.24,12.24,12.24
2023-02-28,12.22,12.22,12.22
2023-03-01,12.44,12.44,12.44
2023-03-02,12.4,12.4,12.4
2023-03-03,12.5,12.5,12.5
2023-03-06,12.56,12.56,12.56
2023-03-07,12.5,12.5,12.5
2023-03-08,12.34,12.34,12.34
2023-03-09,12.27,12.27,12.27
2023-03-10,12.07,12.07,12.07
2023-03-13,12.17,12.17,12.17
2023-03-14,11.97,11.97,11.97
2023-03-15,12.04,12.04,12.04
2023-03-16,11.94,11.94,11.94
2023-03-17,12.11,12.11,12.11
2023-03-20,11.95,11.95,11.95
2023-03-21,12.05,12.05,12.05
2023-03-22,12.2,12.2,12.2
2023-03-23,12.38,12.38,12.38
2023-03-24,12.31,12.31,12.31
2023-03-27,12.2,12.2,12.2
2023-03-28,12.29,12.29,12.29
2023-03-29,12.38,12.38,12.38
2023-03-30,12.45,12.45,12.45
2023-03-31,12.52,12.52,12.52
2023-04-03,12.53,12.53,12.53
2023-04-04,12.51,12.51,12.51
2023-04-06,12.48,12.48,12.48
2023-04-11,12.6,12.6,12.6
2023-04-12,12.58,12.58,12.58
2023-04-13,12.6,12.6,12.6
2023-04-14,12.65,12.65,12.65
2023-04-17,12.68,12.68,12.68
2023-04-18,12.64,12.64,12.64
2023-04-19,12.55,12.55,12.55
2023-04-20,12.54,12.54,12.54
2023-04-21,12.4,12.4,12.4
2023-04-24,12.37,12.37,12.37
2023-04-25,12.23,12.23,12.23
2023-04-26,12.26,12.26,12.26
2023-04-27,12.29,12.29,12.29
2023-04-28,12.38,12.38,12.38
2023-05-02,12.36,12.36,12.36
2023-05-03,12.29,12.29,12.29
2023-05-04,12.37,12.37,12.37
2023-05-05,12.41,12.41,12.41
2023-05-08,12.52,12.52,12.52
2023-05-09,12.42,12.42,12.42
2023-05-10,12.37,12.37,12.37
2023-05-11,12.34,12.34,12.34
2023-05-12,12.25,12.25,12.25
2023-05-15,12.34,12.34,12.34
2023-05-16,12.34,12.34,12.34
2023-05-17,12.25,12.25,12.25
2023-05-18,12.3,12.3,12.3
2023-05-19,12.31,12.31,12.31
2023-05-22,12.39,12.39,12.39
2023-05-23,12.35,12.35,12.35
2023-05-24,12.23,12.23,12.23
2023-05-25,12.13,12.13,12.13
2023-05-29,12.21,12.21,12.21
2023-05-30,12.23,12.23,12.23
2023-05-31,12.04,12.04,12.04
2023-06-01,12.1,12.1,12.1
2023-06-02,12.36,12.36,12.36
2023-06-05,12.39,12.39,12.39
2023-06-06,12.37,12.37,12.37
2023-06-07,12.44,12.44,12.44
2023-06-08,12.42,12.42,12.42
2023-06-09,12.51,12.51,12.51
2023-06-12,12.52,12.52,12.52
2023-06-13,12.64,12.64,12.64
2023-06-14,12.64,12.64,12.64
2023-06-15,12.73,12.73,12.73
2023-06-16,12.83,12.83,12.83
2023-06-19,12.75,12.75,12.75
2023-06-20,12.68,12.68,12.68
2023-06-21,12.56,12.56,12.56
2023-06-23,12.37,12.37,12.37
2023-06-26,12.33,12.33,12.33
2023-06-27,12.43,12.43,12.43
2023-06-28,12.43,12.43,12.43
2023-06-29,12.37,12.37,12.37
2023-06-30,12.41,12.41,12.41
2023-07-03,12.6,12.6,12.6
2023-07-04,12.63,12.63,12.63
2023-07-05,12.52,12.52,12.52
2023-07-06,12.31,12.31,12.31
2023-07-07,12.25,12.25,12.25
2023-07-10,12.25,12.25,12.25
2023-07-11,12.42,12.42,12.42
2023-07-12,12.53,12.53,12.53
2023-07-13,12.75,12.75,12.75
2023-07-14,12.85,12.85,12.85
2023-07-18,12.74,12.74,12.74
2023-07-19,12.71,12.71,12.71
2023-07-20,12.7,12.7,12.7
2023-07-21,12.66,12.66,12.66
