date,bid,offer,price
2022-10-27,10.69,10.69,10.69
2022-10-28,10.62,10.62,10.62
2022-10-31,10.58,10.58,10.58
2022-11-01,10.59,10.59,10.59
2022-11-02,10.57,10.57,10.57
2022-11-03,10.49,10.49,10.49
2022-11-04,10.52,10.52,10.52
2022-11-07,10.53,10.53,10.53
2022-11-08,10.59,10.59,10.59
2022-11-09,10.61,10.61,10.61
2022-11-10,10.79,10.79,10.79
2022-11-11,10.81,10.81,10.81
2022-11-14,10.82,10.82,10.82
2022-11-15,10.87,10.87,10.87
2022-11-16,10.93,10.93,10.93
2022-11-17,10.88,10.88,10.88
2022-11-18,10.88,10.88,10.88
2022-11-21,10.82,10.82,10.82
2022-11-22,10.88,10.88,10.88
2022-11-23,10.95,10.95,10.95
2022-11-24,10.97,10.97,10.97
2022-11-25,10.96,10.96,10.96
2022-11-28,10.96,10.96,10.96
2022-11-29,10.94,10.94,10.94
2022-11-30,10.97,10.97,10.97
2022-12-01,11.08,11.08,11.08
2022-12-02,11.1,11.1,11.1
2022-12-05,11.07,11.07,11.07
2022-12-06,11.08,11.08,11.08
2022-12-07,11.14,11.14,11.14
2022-12-08,11.13,11.13,11.13
2022-12-09,11.09,11.09,11.09
2022-12-12,11.06,11.06,11.06
2022-12-13,11.13,11.13,11.13
2022-12-14,11.14,11.14,11.14
2022-12-15,11.1,11.1,11.1
2022-12-16,11.07,11.07,11.07
2022-12-19,11.01,11.01,11.01
2022-12-20,11.0,11.0,11.0
2022-12-21,11.01,11.01,11.01
2022-12-22,10.99,10.99,10.99
2022-12-23,10.97,10.97,10.97
2022-12-28,10.89,10.89,10.89
2022-12-29,10.93,10.93,10.93
2022-12-30,10.91,10.91,10.91
2023-01-03,10.97,10.97,10.97
2023-01-04,11.05,11.05,11.05
2023-01-05,10.99,10.99,10.99
2023-01-06,11.08,11.08,11.08
2023-01-09,11.14,11.14,11.14
2023-01-10,11.1,11.1,11.1
2023-01-11,11.16,11.16,11.16
2023-01-12,11.23,11.23,11.23
2023-01-13,11.24,11.24,11.24
2023-01-16,11.24,11.24,11.24
2023-01-17,11.25,11.25,11.25
2023-01-18,11.34,11.34,11.34
2023-01-19,11.33,11.33,11.33
2023-01-20,11.28,11.28,11.28
2023-01-26,11.27,11.27,11.27
2023-01-27,11.26,11.26,11.26
2023-01-30,11.25,11.25,11.25
2023-01-31,11.27,11.27,11.27
2023-02-01,11.32,11.32,11.32
2023-02-02,11.4,11.4,11.4
2023-02-03,11.3,11.3,11.3
2023-02-06,11.19,11.19,11.19
2023-02-07,11.17,11.17,11.17
2023-02-08,11.2,11.2,11.2
2023-02-09,11.2,11.2,11.2
2023-02-10,11.13,11.13,11.13
2023-02-13,11.14,11.14,11.14
2023-02-14,11.12,11.12,11.12
2023-02-15,11.07,11.07,11.07
2023-02-16,11.05,11.05,11.05
2023-02-17,11.04,11.04,11.04
2023-02-20,11.04,11.04,11.04
2023-02-21,10.99,10.99,10.99
2023-02-22,10.98,10.98,10.98
2023-02-23,11.0,11.0,11.0
2023-02-24,10.94,10.94,10.94
2023-02-27,10.95,10.95,10.95
2023-02-28,10.95,10.95,10.95
2023-03-01,10.94,10.94,10.94
2023-03-02,10.89,10.89,10.89
2023-03-03,10.93,10.93,10.93
2023-03-06,10.95,10.95,10.95
2023-03-07,10.93,10.93,10.93
2023-03-08,10.91,10.91,10.91
2023-03-09,10.95,10.95,10.95
2023-03-10,11.09,11.09,11.09
2023-03-13,11.21,11.21,11.21
2023-03-14,11.15,11.15,11.15
2023-03-15,11.24,11.24,11.24
2023-03-16,11.2,11.2,11.2
2023-03-17,11.29,11.29,11.29
2023-03-20,11.29,11.29,11.29
2023-03-21,11.23,11.23,11.23
2023-03-22,11.27,11.27,11.27
2023-03-23,11.34,11.34,11.34
2023-03-24,11.35,11.35,11.35
2023-03-27,11.28,11.28,11.28
2023-03-28,11.27,11.27,11.27
2023-03-29,11.26,11.26,11.26
2023-03-30,11.27,11.27,11.27
2023-03-31,11.3,11.3,11.3
2023-04-03,11.34,11.34,11.34
2023-04-04,11.39,11.39,11.39
2023-04-06,11.42,11.42,11.42
2023-04-11,11.33,11.33,11.33
2023-04-12,11.35,11.35,11.35
2023-04-13,11.35,11.35,11.35
2023-04-14,11.3,11.3,11.3
2023-04-17,11.23,11.23,11.23
2023-04-18,11.25,11.25,11.25
2023-04-19,11.22,11.22,11.22
2023-04-20,11.27,11.27,11.27
2023-04-21,11.24,11.24,11.24
2023-04-24,11.28,11.28,11.28
2023-04-25,11.33,11.33,11.33
2023-04-26,11.33,11.33,11.33
2023-04-27,11.28,11.28,11.28
2023-04-28,11.35,11.35,11.35
2023-05-02,11.33,11.33,11.33
2023-05-03,11.39,11.39,11.39
2023-05-04,11.39,11.39,11.39
2023-05-05,11.35,11.35,11.35
2023-05-08,11.31,11.31,11.31
2023-05-09,11.28,11.28,11.28
2023-05-10,11.31,11.31,11.31
2023-05-11,11.35,11.35,11.35
2023-05-12,11.3,11.3,11.3
2023-05-15,11.26,11.26,11.26
2023-05-16,11.24,11.24,11.24
2023-05-17,11.2,11.2,11.2
2023-05-18,11.12,11.12,11.12
2023-05-19,11.1,11.1,11.1
2023-05-22,11.09,11.09,11.09
2023-05-23,11.08,11.08,11.08
2023-05-24,11.05,11.05,11.05
2023-05-25,11.0,11.0,11.0
2023-05-29,11.01,11.01,11.01
2023-05-30,11.09,11.09,11.09
2023-05-31,11.1,11.1,11.1
2023-06-01,11.16,11.16,11.16
2023-06-02,11.12,11.12,11.12
2023-06-05,11.1,11.1,11.1
2023-06-06,11.11,11.11,11.11
2023-06-07,11.06,11.06,11.06
2023-06-08,11.1,11.1,11.1
2023-06-09,11.11,11.11,11.11
2023-06-12,11.1,11.1,11.1
2023-06-13,11.08,11.08,11.08
2023-06-14,11.1,11.1,11.1
2023-06-15,11.11,11.11,11.11
2023-06-16,11.11,11.11,11.11
2023-06-19,11.09,11.09,11.09
2023-06-20,11.13,11.13,11.13
2023-06-21,11.13,11.13,11.13
2023-06-23,11.12,11.12,11.12
2023-06-26,11.14,11.14,11.14
2023-06-27,11.13,11.13,11.13
2023-06-28,11.14,11.14,11.14
2023-06-29,11.07,11.07,11.07
2023-06-30,11.08,11.08,11.08
2023-07-03,11.07,11.07,11.07
2023-07-04,11.07,11.07,11.07
2023-07-05,11.02,11.02,11.02
2023-07-06,10.94,10.94,10.94
2023-07-07,10.95,10.95,10.95
2023-07-10,10.97,10.97,10.97
2023-07-11,11.0,11.0,11.0
2023-07-12,11.11,11.11,11.11
2023-07-13,11.19,11.19,11.19
2023-07-14,11.17,11.17,11.17
2023-07-18,11.21,11.21,11.21
2023-07-19,11.2,11.2,11.2
2023-07-20,11.15,11.15,11.15
2023-07-21,11.14,11.14,11.14
2023-07-24,11.13,11.13,11.13
2023-07-25,11.13,11.13,11.13
2023-07-26,11.11,11.11,11.11
2023-07-27,11.07,11.07,11.07
2023-07-28,11.07,11.07,11.07
2023-07-31,11.06,11.06,11.06
2023-08-01,10.99,10.99,10.99
2023-08-02,10.97,10.97,10.97
2023-08-03,10.91,10.91,10.91
2023-08-04,11.0,11.0,11.0
2023-08-07,10.96,10.96,10.96
2023-08-08,11.0,11.0,11.0
2023-08-09,11.01,11.01,11.01
2023-08-10,10.99,10.99,10.99
2023-08-11,10.92,10.92,10.92
2023-08-14,10.87,10.87,10.87
2023-08-15,10.86,10.86,10.86
2023-08-16,10.86,10.86,10.86
2023-08-17,10.8,10.8,10.8
2023-08-18,10.83,10.83,10.83
2023-08-21,10.79,10.79,10.79
2023-08-22,10.81,10.81,10.81
2023-08-23,10.9,10.9,10.9
2023-08-24,10.9,10.9,10.9
2023-08-25,10.86,10.86,10.86
2023-08-28,10.87,10.87,10.87
2023-08-29,10.92,10.92,10.92
2023-08-30,10.95,10.95,10.95
2023-08-31,10.96,10.96,10.96
2023-09-04,10.88,10.88,10.88
2023-09-05,10.81,10.81,10.81
