date,bid,offer,price
2021-10-18,34.82,34.82,34.82
2021-10-19,34.91,34.91,34.91
2021-10-20,35.32,35.32,35.32
2021-10-21,35.33,35.33,35.33
2021-10-22,35.37,35.37,35.37
2021-10-25,35.39,35.39,35.39
2021-10-26,35.47,35.47,35.47
2021-10-27,35.54,35.54,35.54
2021-10-28,35.53,35.53,35.53
2021-10-29,35.57,35.57,35.57
2021-11-01,35.82,35.82,35.82
2021-11-02,35.82,35.82,35.82
2021-11-03,36.09,36.09,36.09
2021-11-04,35.97,35.97,35.97
2021-11-05,36.55,36.55,36.55
2021-11-08,36.67,36.67,36.67
2021-11-09,36.58,36.58,36.58
2021-11-10,36.38,36.38,36.38
2021-11-11,36.2,36.2,36.2
2021-11-12,36.29,36.29,36.29
2021-11-15,36.45,36.45,36.45
2021-11-16,36.44,36.44,36.44
2021-11-17,36.64,36.64,36.64
2021-11-18,36.54,36.54,36.54
2021-11-19,36.64,36.64,36.64
2021-11-22,36.45,36.45,36.45
2021-11-23,36.48,36.48,36.48
2021-11-24,36.59,36.59,36.59
2021-11-25,36.59,36.59,36.59
2021-11-26,35.8,35.8,35.8
2021-11-29,36.23,36.23,36.23
2021-11-30,35.51,35.51,35.51
2021-12-01,35.04,35.04,35.04
2021-12-02,35.54,35.54,35.54
2021-12-03,35.21,35.21,35.21
2021-12-06,35.62,35.62,35.62
2021-12-07,36.36,36.36,36.36
2021-12-08,36.53,36.53,36.53
2021-12-09,36.23,36.23,36.23
2021-12-10,36.49,36.49,36.49
2021-12-13,36.17,36.17,36.17
2021-12-14,35.9,35.9,35.9
2021-12-15,36.46,36.46,36.46
2021-12-16,36.17,36.17,36.17
2021-12-17,35.82,35.82,35.82
2021-12-20,35.41,35.41,35.41
2021-12-21,36.06,36.06,36.06
2021-12-22,36.41,36.41,36.41
2021-12-23,36.67,36.67,36.67
2021-12-24,36.64,36.64,36.64
2021-12-28,37.08,37.08,37.08
2021-12-29,37.09,37.09,37.09
2021-12-30,37.01,37.01,37.01
2021-12-31,36.9,36.9,36.9
2022-01-03,37.13,37.13,37.13
2022-01-04,37.06,37.06,37.06
2022-01-05,36.29,36.29,36.29
2022-01-06,36.28,36.28,36.28
2022-01-07,36.13,36.13,36.13
2022-01-10,36.11,36.11,36.11
2022-01-11,36.43,36.43,36.43
2022-01-12,36.56,36.56,36.56
2022-01-13,35.97,35.97,35.97
2022-01-14,35.98,35.98,35.98
2022-01-17,36.02,36.02,36.02
2022-01-18,35.36,35.36,35.36
2022-01-19,35.03,35.03,35.03
2022-01-20,34.65,34.65,34.65
2022-01-21,33.94,33.94,33.94
2022-01-24,34.04,34.04,34.04
2022-01-25,33.6,33.6,33.6
2022-01-26,33.57,33.57,33.57
2022-01-27,33.4,33.4,33.4
2022-01-28,34.21,34.21,34.21
2022-01-31,34.92,34.92,34.92
2022-02-04,34.81,34.81,34.81
2022-02-07,34.66,34.66,34.66
2022-02-08,34.95,34.95,34.95
2022-02-09,35.47,35.47,35.47
2022-02-10,34.88,34.88,34.88
2022-02-11,34.25,34.25,34.25
2022-02-14,34.11,34.11,34.11
2022-02-15,34.66,34.66,34.66
2022-02-16,34.66,34.66,34.66
2022-02-17,33.92,33.92,33.92
2022-02-18,33.66,33.66,33.66
2022-02-21,33.66,33.66,33.66
2022-02-22,33.29,33.29,33.29
2022-02-23,32.73,32.73,32.73
2022-02-24,33.19,33.19,33.19
2022-02-25,33.94,33.94,33.94
2022-02-28,33.95,33.95,33.95
2022-03-01,33.42,33.42,33.42
2022-03-02,34.01,34.01,34.01
2022-03-03,33.8,33.8,33.8
2022-03-04,33.51,33.51,33.51
2022-03-07,32.55,32.55,32.55
2022-03-08,32.33,32.33,32.33
2022-03-09,33.18,33.18,33.18
2022-03-10,33.04,33.04,33.04
2022-03-11,32.62,32.62,32.62
2022-03-14,32.35,32.35,32.35
2022-03-15,32.99,32.99,32.99
2022-03-16,33.75,33.75,33.75
2022-03-17,34.25,34.25,34.25
2022-03-18,34.59,34.59,34.59
2022-03-21,34.66,34.66,34.66
2022-03-22,34.99,34.99,34.99
2022-03-23,34.64,34.64,34.64
2022-03-24,35.03,35.03,35.03
2022-03-25,35.18,35.18,35.18
2022-03-28,35.48,35.48,35.48
2022-03-29,35.94,35.94,35.94
2022-03-30,35.7,35.7,35.7
2022-03-31,35.12,35.12,35.12
2022-04-01,35.25,35.25,35.25
2022-04-04,35.59,35.59,35.59
2022-04-06,34.73,34.73,34.73
2022-04-07,34.86,34.86,34.86
2022-04-08,34.76,34.76,34.76
2022-04-11,34.2,34.2,34.2
2022-04-12,34.08,34.08,34.08
2022-04-13,34.48,34.48,34.48
2022-04-14,34.07,34.07,34.07
